survey_date,panel,slug,subquestion,question_id,economist_last,economist_first,economist_id,question_text,response,confidence,explanation,signed
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Eichengreen,Barry,barry_eichengreen,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Uncertain,6,"Small demand-side effects and uncertain supply-side effects make it hard to conclude in favor of ""substantially"" higher.",0
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Einav,Liran,liran_einav,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Disagree,5,NA,-1
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Fair,Ray,ray_fair,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Disagree,8,NA,-1
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Finkelstein,Amy,amy_finkelstein,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Did Not Answer,NA,NA,NA
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Goldberg,Pinelopi,pinelopi_goldberg,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Disagree,5,NA,-1
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Goolsbee,Austan,austan_goolsbee,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Uncertain,1,NA,0
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Greenstone,Michael,michael_greenstone,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Did Not Answer,NA,NA,NA
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Hall,Robert,robert_hall,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Disagree,8,Does anybody have a mechanism in mind that would raise output? Stigler's argument that a min wage might not harm employment does not support,-1
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Hart,Oliver,oliver_hart,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Uncertain,5,If employment not much affected and redistribution to workers demand could rise. But if sizable unemployment opposite could occur.,0
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Holmström,Bengt,bengt_holmstrm,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Uncertain,4,NA,0
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Hoxby,Caroline,caroline_hoxby,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Did Not Answer,NA,NA,NA
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Hoynes,Hilary,hilary_hoynes,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Uncertain,5,NA,0
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Judd,Kenneth,kenneth_judd,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Strongly Disagree,9,NA,-2
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Kaplan,Steven,steven_kaplan,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Strongly Disagree,10,"France, Italy, etc. have done this -- making it expensive to hire entry level workers -- contributing to low growth and high unemployment.",-2
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Kashyap,Anil,anil_kashyap,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Disagree,1,"Given ambiguous employment effects and the aggregate share of people getting raises, I doubt you get ""substantially"" more output.",-1
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Klenow,Pete,pete_klenow,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Strongly Disagree,5,NA,-2
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Levin,Jonathan,jonathan_levin,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Uncertain,4,NA,0
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Maskin,Eric,eric_maskin,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Uncertain,5,"Aggregate demand should be bolstered, but the wage increase is so big that it's hard to predict what would happen with much confidence",0
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Nordhaus,William,william_nordhaus,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Strongly Disagree,8,"Probably slight lowering of potential output, but < 1%.",-2
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Saez,Emmanuel,emmanuel_saez,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Disagree,5,NA,-1
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Samuelson,Larry,larry_samuelson,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Uncertain,1,NA,0
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Scheinkman,José,jos_scheinkman,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Disagree,5,NA,-1
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Schmalensee,Richard,richard_schmalensee,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Disagree,5,Not a plausible stimulus package.,-1
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Shapiro,Carl,carl_shapiro,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Did Not Answer,NA,NA,NA
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Shimer,Robert,robert_shimer,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Strongly Disagree,7,NA,-2
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Thaler,Richard,richard_thaler,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Disagree,3,"Again, any effects are likely to be small.",-1
2015-09-22,US,15_minimum_wage,B,2015_09_22_15_minimum_wage_B,Udry,Christopher,christopher_udry,Increasing the federal minimum wage gradually to $15-per-hour by 2020 would substantially increase aggregate output in the US economy.,Uncertain,6,NA,0
2016-11-16,US,100_day_plan,A,2016_11_16_100_day_plan_A,Acemoglu,Daron,daron_acemoglu,"If all of the “Seven actions to protect American workers” in President-elect Trump’s 100-day plan (see link) are enacted, it will more likely than not improve the economic prospects of middle-class Americans over the next decade.",Disagree,5,"Even if we no longer import from and offshore to China and Mexico, manufacturing jobs won't come back. If they did, they would before robots",-1
2016-11-16,US,100_day_plan,A,2016_11_16_100_day_plan_A,Alesina,Alberto,alberto_alesina,"If all of the “Seven actions to protect American workers” in President-elect Trump’s 100-day plan (see link) are enacted, it will more likely than not improve the economic prospects of middle-class Americans over the next decade.",Did Not Answer,NA,NA,NA
2016-11-16,US,100_day_plan,A,2016_11_16_100_day_plan_A,Altonji,Joseph,joseph_altonji,"If all of the “Seven actions to protect American workers” in President-elect Trump’s 100-day plan (see link) are enacted, it will more likely than not improve the economic prospects of middle-class Americans over the next decade.",Did Not Answer,NA,NA,NA
2016-11-16,US,100_day_plan,A,2016_11_16_100_day_plan_A,Auerbach,Alan,alan_auerbach,"If all of the “Seven actions to protect American workers” in President-elect Trump’s 100-day plan (see link) are enacted, it will more likely than not improve the economic prospects of middle-class Americans over the next decade.",Disagree,4,NA,-1
2016-11-16,US,100_day_plan,A,2016_11_16_100_day_plan_A,Autor,David,david_autor,"If all of the “Seven actions to protect American workers” in President-elect Trump’s 100-day plan (see link) are enacted, it will more likely than not improve the economic prospects of middle-class Americans over the next decade.",Disagree,6,Many of these actions will make the average American poorer over the long run. Whether the long run arrives within 10 years is uncertain.,-1
2016-11-16,US,100_day_plan,A,2016_11_16_100_day_plan_A,Baicker,Katherine,katherine_baicker,"If all of the “Seven actions to protect American workers” in President-elect Trump’s 100-day plan (see link) are enacted, it will more likely than not improve the economic prospects of middle-class Americans over the next decade.",Did Not Answer,NA,NA,NA
2016-11-16,US,100_day_plan,A,2016_11_16_100_day_plan_A,Banerjee,Abhijit,abhijit_banerjee,"If all of the “Seven actions to protect American workers” in President-elect Trump’s 100-day plan (see link) are enacted, it will more likely than not improve the economic prospects of middle-class Americans over the next decade.",Disagree,6,NA,-1
